"No.","Time","Source","Destination","Protocol","Length","Info","Type","Data rate"
"5276","2.189146","IntelCor_b1:42:d4 (e0:94:67:b1:42:d4) (TA)","Pegatron_44:31:70 (78:f2:9e:44:31:70) (RA)","802.11","57","802.11 Block Ack, Flags=........C","802.11 Block Ack","24"
"5277","2.189220","Pegatron_44:31:70 (79:f2:9e:44:31:70) (TA)","IntelCor_b1:42:d4 (e0:94:67:b1:42:d4) (RA)","802.11","45","Request-to-send, Flags=........C","Request-to-send","6"
"5278","2.189397","","Pegatron_44:31:70 (78:f2:9e:44:31:70) (RA)","802.11","39","Clear-to-send, Flags=........C","Clear-to-send","6"
"5279","2.190045","IntelCor_b1:42:d4 (e0:94:67:b1:42:d4) (TA)","Pegatron_44:31:70 (78:f2:9e:44:31:70) (RA)","802.11","57","802.11 Block Ack, Flags=........C","802.11 Block Ack","24"
"5280","2.190164","ArrisGro_0f:c2:b7","Apple_94:a9:3d","802.11","1049","QoS Data, SN=2641, FN=0, Flags=.p....F.C","QoS Data","87.75,87.75"
"5281","2.190287","Pegatron_44:31:70 (78:f2:9e:44:31:70) (TA)","IntelCor_b1:42:d4 (e0:94:67:b1:42:d4) (RA)","802.11","57","802.11 Block Ack, Flags=........C","802.11 Block Ack","24"
"5282","2.190361","Pegatron_44:31:70 (79:f2:9e:44:31:70) (TA)","IntelCor_b1:42:d4 (e0:94:67:b1:42:d4) (RA)","802.11","45","Request-to-send, Flags=........C","Request-to-send","6"
"5283","2.190436","","Pegatron_44:31:70 (78:f2:9e:44:31:70) (RA)","802.11","39","Clear-to-send, Flags=........C","Clear-to-send","6"
"5284","2.190551","IntelCor_b1:42:d4 (e0:94:67:b1:42:d4) (TA)","Pegatron_44:31:70 (78:f2:9e:44:31:70) (RA)","802.11","57","802.11 Block Ack, Flags=........C","802.11 Block Ack","24"
"5285","2.190852","","IntelCor_b1:42:d4 (e0:94:67:b1:42:d4) (RA)","802.11","39","Acknowledgement, Flags=........C","Acknowledgement","24"
"5286","2.190925","Pegatron_44:31:70 (79:f2:9e:44:31:70) (TA)","IntelCor_b1:42:d4 (e0:94:67:b1:42:d4) (RA)","802.11","45","Request-to-send, Flags=........C","Request-to-send","6"
"5287","2.190995","","Pegatron_44:31:70 (78:f2:9e:44:31:70) (RA)","802.11","39","Clear-to-send, Flags=........C","Clear-to-send","6"
"5288","2.191159","15:23:95:7d:ee:c8","IntelCor_b1:e2:cb","802.11","1386","QoS Data, SN=2081, FN=10, Flags=.p....F..","QoS Data","433.333,433.333"
"5289","2.191233","Intel_80:00:00","IntelCor_b1:42:d4","802.11","1386","QoS Data, SN=768, FN=0, Flags=.p....F..","QoS Data","433.333,433.333"
"5290","2.191307","52:fd:90:0e:54:36","IntelCor_b1:42:d4","802.11","1390","QoS Data, SN=1367, FN=8, Flags=.p....F..","QoS Data","433.333,433.333"
"5291","2.191425","IntelCor_b1:42:d4 (e0:94:67:b1:42:d4) (TA)","Pegatron_44:31:70 (78:f2:9e:44:31:70) (RA)","802.11","57","802.11 Block Ack, Flags=........C","802.11 Block Ack","24"
"5292","2.191499","Pegatron_44:31:70 (79:f2:9e:44:31:70) (TA)","IntelCor_b1:42:d4 (e0:94:67:b1:42:d4) (RA)","802.11","45","Request-to-send, Flags=........C","Request-to-send","6"
"5293","2.191573","","Pegatron_44:31:70 (78:f2:9e:44:31:70) (RA)","802.11","39","Clear-to-send, Flags=........C","Clear-to-send","6"
"5294","2.191688","IntelCor_b1:42:d4 (e0:94:67:b1:42:d4) (TA)","Pegatron_44:31:70 (78:f2:9e:44:31:70) (RA)","802.11","57","802.11 Block Ack, Flags=........C","802.11 Block Ack","24"
"5295","2.191761","Pegatron_44:31:70 (78:f2:9e:44:31:70) (TA)","IntelCor_b1:42:d4 (e0:94:67:b1:42:d4) (RA)","802.11","57","802.11 Block Ack, Flags=........C","802.11 Block Ack","24"
"5296","2.191874","","IntelCor_b1:42:d4 (e0:94:67:b1:42:d4) (RA)","802.11","39","Acknowledgement, Flags=........C","Acknowledgement","24"
"5297","2.192112","","Apple_94:a9:3d (98:5a:eb:94:a9:3d) (RA)","802.11","39","Clear-to-send, Flags=........C","Clear-to-send","12"
"5298","2.192187","Pegatron_44:31:70 (79:f2:9e:44:31:70) (TA)","IntelCor_b1:42:d4 (e0:94:67:b1:42:d4) (RA)","802.11","45","Request-to-send, Flags=........C","Request-to-send","6"
"5299","2.192304","","Pegatron_44:31:70 (78:f2:9e:44:31:70) (RA)","802.11","39","Clear-to-send, Flags=........C","Clear-to-send","6"
"5300","2.192860","IntelCor_b1:42:d4 (e0:94:67:b1:42:d4) (TA)","Pegatron_44:31:70 (78:f2:9e:44:31:70) (RA)","802.11","57","802.11 Block Ack, Flags=........C","802.11 Block Ack","24"
"5301","2.192992","Pegatron_44:31:70 (78:f2:9e:44:31:70) (TA)","IntelCor_b1:42:d4 (e0:94:67:b1:42:d4) (RA)","802.11","57","802.11 Block Ack, Flags=........C","802.11 Block Ack","24"
"5302","2.193148","Pegatron_44:31:70 (79:f2:9e:44:31:70) (TA)","IntelCor_b1:42:d4 (e0:94:67:b1:42:d4) (RA)","802.11","45","Request-to-send, Flags=........C","Request-to-send","6"
"5303","2.193261","","Pegatron_44:31:70 (78:f2:9e:44:31:70) (RA)","802.11","39","Clear-to-send, Flags=........C","Clear-to-send","6"
"5304","2.193335","IntelCor_b1:42:d4 (e0:94:67:b1:42:d4) (TA)","Pegatron_44:31:70 (78:f2:9e:44:31:70) (RA)","802.11","57","802.11 Block Ack, Flags=........C","802.11 Block Ack","24"
"5305","2.193449","","Apple_94:a9:3d (98:5a:eb:94:a9:3d) (RA)","802.11","39","Clear-to-send, Flags=........C","Clear-to-send","12"
"5306","2.193802","Pegatron_44:31:70 (79:f2:9e:44:31:70) (TA)","IntelCor_b1:42:d4 (e0:94:67:b1:42:d4) (RA)","802.11","45","Request-to-send, Flags=........C","Request-to-send","6"
"5307","2.193892","","Pegatron_44:31:70 (78:f2:9e:44:31:70) (RA)","802.11","39","Clear-to-send, Flags=........C","Clear-to-send","6"
"5308","2.193999","","","802.11","39","Unrecognized (Reserved frame), Flags=...PR.FT.","0x003a","12"
"5309","2.195097","c6:67:11:73:af:25 (c6:67:11:73:af:25) (TA)","a2:03:d6:74:7c:5f (a2:03:d6:74:7c:5f) (RA)","802.11","317","802.11 Block Ack Req, Flags=...P.M.T.","802.11 Block Ack Req","6"
"5310","2.196083","","IntelCor_b1:42:d4 (e0:94:67:b1:42:d4) (RA)","802.11","39","Acknowledgement, Flags=........C","Acknowledgement","24"
"5311","2.196194","Pegatron_44:31:70 (79:f2:9e:44:31:70) (TA)","IntelCor_b1:42:d4 (e0:94:67:b1:42:d4) (RA)","802.11","45","Request-to-send, Flags=........C","Request-to-send","6"
"5312","2.196298","","Pegatron_44:31:70 (78:f2:9e:44:31:70) (RA)","802.11","39","Clear-to-send, Flags=........C","Clear-to-send","6"
"5313","2.196389","6b:04:bd:e6:09:15","e0:3c:ff:de:8f:3b","802.11","1386","QoS Data, SN=2210, FN=3, Flags=.p..R.F..","QoS Data","433.333,433.333"
"5314","2.196507","Pegatron_44:31:70","IntelCor_b1:42:d4","802.11","1386","Association Response, SN=1824, FN=0, Flags=.p..R..T.","Association Response","433.333,433.333"
"5315","2.196631","Intel_fe:17:f3","e0:ac:35:68:22:5a","802.11","1386","QoS Data, SN=266, FN=11, Flags=.p..R.F..","QoS Data","433.333,433.333"
"5316","2.196705","2c:5e:82:24:06:00","e0:04:4b:bf:31:b0","802.11","1390","QoS Data, SN=806, FN=0, Flags=.p..R.F..","QoS Data","433.333,433.333"
"5317","2.196778","IntelCor_b1:42:d4 (e0:94:67:b1:42:d4) (TA)","Pegatron_44:31:70 (78:f2:9e:44:31:70) (RA)","802.11","57","802.11 Block Ack, Flags=........C","802.11 Block Ack","24"
"5318","2.197123","","Pegatron_44:31:70 (78:f2:9e:44:31:70) (RA)","802.11","39","Clear-to-send, Flags=........C","Clear-to-send","6"
"5319","2.197259","Intel_80:00:00","ca:72:68:a4:eb:38","802.11","1386","QoS Data, SN=808, FN=0, Flags=.p....F..","QoS Data","433.333,433.333"
"5320","2.197333","ae:bd:4e:02:73:b5","bc:db:f8:26:b2:46","802.11","1390","Null function (No data), SN=3737, FN=10, Flags=o......T.","Null function (No data)","433.333,433.333"
"5321","2.197454","IntelCor_b1:42:d4 (e0:94:67:b1:42:d4) (TA)","Pegatron_44:31:70 (78:f2:9e:44:31:70) (RA)","802.11","57","802.11 Block Ack, Flags=........C","802.11 Block Ack","24"
"5322","2.197528","Pegatron_44:31:70 (78:f2:9e:44:31:70) (TA)","IntelCor_b1:42:d4 (e0:94:67:b1:42:d4) (RA)","802.11","57","802.11 Block Ack, Flags=........C","802.11 Block Ack","24"
"5323","2.197802","Pegatron_44:31:70 (78:f2:9e:44:31:70) (TA)","IntelCor_b1:42:d4 (e0:94:67:b1:42:d4) (RA)","802.11","57","802.11 Block Ack, Flags=........C","802.11 Block Ack","24"
"5324","2.198456","Pegatron_dd:4a:c0","Broadcast","802.11","326","Beacon frame, SN=2330, FN=0, Flags=........., BI=200, SSID=Q\\357\\277\\275/{\\357\\277\\275s\\357\\277\\275\\t\\357\\277\\275\\357\\277\\275\\357\\277\\275\\v\\357\\277\\275\\357\\277\\275\\017\\000[Malformed Packet]","Beacon frame","6"
"5325","2.198573","","Apple_94:a9:3d (98:5a:eb:94:a9:3d) (RA)","802.11","39","Clear-to-send, Flags=........C","Clear-to-send","12"
"5326","2.198688","ArrisGro_0f:c2:b5 (bc:2e:48:0f:c2:b5) (TA)","Apple_94:a9:3d (98:5a:eb:94:a9:3d) (RA)","802.11","57","802.11 Block Ack, Flags=........C","802.11 Block Ack","12"
"5327","2.198964","Intel_80:00:00","IntelCor_b1:42:d4","802.11","1386","QoS Data, SN=842, FN=0, Flags=.p....F..","QoS Data","433.333,433.333"
"5328","2.199039","Intel_80:00:00","IntelCor_b1:42:d4","802.11","1386","QoS Data, SN=847, FN=0, Flags=.p....F..","QoS Data","433.333,433.333"
"5329","2.199113","Intel_80:00:00","e0:01:42:e5:8e:63","802.11","1386","QoS Data, SN=849, FN=0, Flags=.p....F..","QoS Data","433.333,433.333"
"5330","2.199188","Miniware_69:00:20","85:66:83:24:b2:6b","802.11","1390","Fragmented IEEE 802.11 frame","QoS Data","433.333,433.333"
"5331","2.199267","IntelCor_b1:42:d4 (e0:94:67:b1:42:d4) (TA)","Pegatron_44:31:70 (78:f2:9e:44:31:70) (RA)","802.11","57","802.11 Block Ack, Flags=........C","802.11 Block Ack","24"
"5332","2.199382","Pegatron_44:31:70 (78:f2:9e:44:31:70) (TA)","IntelCor_b1:42:d4 (e0:94:67:b1:42:d4) (RA)","802.11","57","802.11 Block Ack, Flags=........C","802.11 Block Ack","24"
"5333","2.199632","Pegatron_44:31:70 (79:f2:9e:44:31:70) (TA)","IntelCor_b1:42:d4 (e0:94:67:b1:42:d4) (RA)","802.11","45","Request-to-send, Flags=........C","Request-to-send","6"
"5334","2.199706","","Pegatron_44:31:70 (78:f2:9e:44:31:70) (RA)","802.11","39","Clear-to-send, Flags=........C","Clear-to-send","6"
"5335","2.200144","Intel_80:00:00","IntelCor_b1:42:d4","802.11","1386","QoS Data, SN=840, FN=0, Flags=.p..R.F..","QoS Data","433.333,433.333"
"5336","2.200259","4e:50:f1:80:00:00","02:e3:f0:74:0d:bc","802.11","1386","CF-Poll (No data), SN=841, FN=0, Flags=..m.R.F..","CF-Poll (No data)","433.333,433.333"
"5337","2.200329","Pegatron_44:31:70","e2:94:67:b1:42:d4","802.11","1386","Authentication, SN=854, FN=0, Flags=...P.....[Malformed Packet]","Authentication","433.333,433.333"
"5338","2.200402","Intel_80:30:47","IntelCor_b1:42:d4","802.11","1386","QoS Data, SN=3813, FN=10, Flags=.p....F..","QoS Data","433.333,433.333"
"5339","2.200475","Intel_80:00:00","IntelCor_b1:42:d4","802.11","1386","QoS Data, SN=856, FN=0, Flags=.p....F..","QoS Data","433.333,433.333"
"5340","2.200550","Intel_80:00:00","IntelCor_b1:42:d4","802.11","1386","QoS Data, SN=858, FN=0, Flags=.p....F..","QoS Data","433.333,433.333"
"5341","2.200623","ae:27:f5:8d:00:00","37:a4:20:9b:f9:92","802.11","1386","QoS Data, SN=859, FN=0, Flags=.p....F..","QoS Data","433.333,433.333"
"5342","2.200740","ca:56:f2:80:00:00","IntelCor_b1:42:14","802.11","1386","QoS Data, SN=861, FN=0, Flags=.p....F..","QoS Data","433.333,433.333"
"5343","2.200817","45:7a:ea:79:13:fc","IntelCor_b1:42:d4","802.11","1390","QoS Data, SN=722, FN=14, Flags=.p....F..","QoS Data","433.333,433.333"
"5344","2.200896","IntelCor_b1:42:d4 (e0:94:67:b1:42:d4) (TA)","Pegatron_44:31:70 (78:f2:9e:44:31:70) (RA)","802.11","57","802.11 Block Ack, Flags=........C","802.11 Block Ack","24"
"5345","2.200970","Intel_80:00:00","56:d2:9d:10:a0:d5","802.11","1386","QoS Data, SN=865, FN=0, Flags=opmP.MF..","QoS Data","433.333,433.333"
"5346","2.201045","Pegatron_44:31:70","1a:b6:a5:c2:c5:bc","802.11","1390","Acknowledgement (No data), SN=1818, FN=11, Flags=....RM.T.","Acknowledgement (No data)","433.333,433.333"
"5347","2.201119","IntelCor_b1:42:d4 (e0:94:67:b1:42:d4) (TA)","Pegatron_44:31:70 (78:f2:9e:44:31:70) (RA)","802.11","57","802.11 Block Ack, Flags=........C","802.11 Block Ack","24"
"5348","2.201193","","IntelCor_b1:42:d4 (e0:94:67:b1:42:d4) (RA)","802.11","39","Acknowledgement, Flags=........C","Acknowledgement","24"
"5349","2.201310","ArrisGro_0f:c2:b7","Apple_94:a9:3d","802.11","1349","QoS Data, SN=2643, FN=0, Flags=.p....F.C","QoS Data","87.75,87.75"
"5350","2.201385","","IntelCor_b1:42:d4 (e0:94:67:b1:42:d4) (RA)","802.11","39","Acknowledgement, Flags=........C","Acknowledgement","24"
"5351","2.201459","","Apple_94:a9:3d (98:5a:eb:94:a9:3d) (RA)","802.11","39","Clear-to-send, Flags=........C","Clear-to-send","12"
"5352","2.201533","Pegatron_44:31:70 (79:f2:9e:44:31:70) (TA)","IntelCor_b1:42:d4 (e0:94:67:b1:42:d4) (RA)","802.11","45","Request-to-send, Flags=........C","Request-to-send","6"
"5353","2.201648","","Pegatron_44:31:70 (78:f2:9e:44:31:70) (RA)","802.11","39","Clear-to-send, Flags=........C","Clear-to-send","6"
"5354","2.202094","IntelCor_b1:42:d4 (e0:94:67:b1:42:d4) (TA)","Pegatron_44:31:70 (78:f2:9e:44:31:70) (RA)","802.11","57","802.11 Block Ack, Flags=........C","802.11 Block Ack","24"
"5355","2.202224","Pegatron_44:31:70 (79:f2:9e:44:31:70) (TA)","IntelCor_b1:42:d4 (e0:94:67:b1:42:d4) (RA)","802.11","45","Request-to-send, Flags=........C","Request-to-send","6"
"5356","2.202296","","Pegatron_44:31:70 (78:f2:9e:44:31:70) (RA)","802.11","39","Clear-to-send, Flags=........C","Clear-to-send","6"
"5357","2.202417","Intel_80:00:00","1e:ba:c6:d3:3c:96","802.11","1386","QoS Data, SN=881, FN=0, Flags=.p....F..","QoS Data","433.333,433.333"
"5358","2.202491","c1:50:f1:d0:71:25","IntelCor_b1:98:1c","802.11","1390","QoS Data, SN=950, FN=4, Flags=.p....F..","QoS Data","433.333,433.333"
"5359","2.202565","IntelCor_b1:42:d4 (e0:94:67:b1:42:d4) (TA)","Pegatron_44:31:70 (78:f2:9e:44:31:70) (RA)","802.11","57","802.11 Block Ack, Flags=........C","802.11 Block Ack","24"
"5360","2.202943","","IntelCor_b1:42:d4 (e0:94:67:b1:42:d4) (RA)","802.11","39","Acknowledgement, Flags=........C","Acknowledgement","24"
"5361","2.203152","","IntelCor_b1:42:d4 (e0:94:67:b1:42:d4) (RA)","802.11","39","Acknowledgement, Flags=........C","Acknowledgement","24"
"5362","2.203228","Pegatron_44:31:70 (79:f2:9e:44:31:70) (TA)","IntelCor_b1:42:d4 (e0:94:67:b1:42:d4) (RA)","802.11","45","Request-to-send, Flags=........C","Request-to-send","6"
"5363","2.203343","","Pegatron_44:31:70 (78:f2:9e:44:31:70) (RA)","802.11","39","Clear-to-send, Flags=........C","Clear-to-send","6"
"5364","2.203867","8d:d4:a1:b1:df:a5","IntelCor_b1:42:d4","802.11","1386","QoS Data, SN=3684, FN=2, Flags=.p....F..","QoS Data","433.333,433.333"
"5365","2.203946","52:89:f7:80:00:c0","e0:94:e7:87:00:cf","802.11","1390","QoS Data, SN=3156, FN=12, Flags=.p....F..","QoS Data","433.333,433.333"
"5366","2.204027","IntelCor_b1:42:d4 (e0:94:67:b1:42:d4) (TA)","Pegatron_44:31:70 (78:f2:9e:44:31:70) (RA)","802.11","57","802.11 Block Ack, Flags=........C","802.11 Block Ack","24"
"5367","2.204174","Intel_80:00:00","d5:6c:f6:74:ad:a3","802.11","1390","QoS Data, SN=367, FN=0, Flags=.p....F..","QoS Data","433.333,433.333"
"5368","2.204259","IntelCor_b1:42:d4 (e0:94:67:b1:42:d4) (TA)","Pegatron_44:31:70 (78:f2:9e:44:31:70) (RA)","802.11","57","802.11 Block Ack, Flags=........C","802.11 Block Ack","24"
"5369","2.204586","8a:f2:9e:44:31:70","Broadcast","802.11","274","Beacon frame, SN=3524, FN=0, Flags=........C, BI=200, SSID=xfinitywifi","Beacon frame","6"
"5370","2.204684","Pegatron_44:31:70 (78:f2:9e:44:31:70) (TA)","IntelCor_b1:42:d4 (e0:94:67:b1:42:d4) (RA)","802.11","57","802.11 Block Ack, Flags=........C","802.11 Block Ack","24"
"5371","2.204822","Pegatron_44:31:70 (79:f2:9e:44:31:70) (TA)","IntelCor_b1:42:d4 (e0:94:67:b1:42:d4) (RA)","802.11","45","Request-to-send, Flags=........C","Request-to-send","6"
"5372","2.204896","","Pegatron_44:31:70 (78:f2:9e:44:31:70) (RA)","802.11","39","Clear-to-send, Flags=........C","Clear-to-send","6"
"5373","2.205341","IntelCor_b1:42:d4 (e0:94:67:b1:42:d4) (TA)","Pegatron_44:31:70 (78:f2:9e:44:31:70) (RA)","802.11","57","802.11 Block Ack, Flags=........C","802.11 Block Ack","24"
"5374","2.205844","7e:7a:8a:19:d7:32","Broadcast","802.11","347","Beacon frame, SN=917, FN=0, Flags=........C, BI=100, SSID=Broadcast","Beacon frame","6"
"5375","2.205960","","Pegatron_44:31:70 (78:f2:9e:44:31:70) (RA)","802.11","39","Clear-to-send, Flags=........C","Clear-to-send","6"
"5376","2.206074","2c:5a:c2:3f:13:00","IntelCor_b1:42:d4","802.11","1386","QoS Data, SN=923, FN=0, Flags=.p....F..","QoS Data","433.333,433.333"
"5377","2.206149","StellarC_e8:23:5b","e0:14:19:8e:43:d4","802.11","1386","QoS Data, SN=421, FN=3, Flags=.p....F..","QoS Data","433.333,433.333"
"5378","2.206224","Intel_80:00:bc","IntelCor_b1:42:d4","802.11","1390","QoS Data, SN=2034, FN=11, Flags=.p....F..","QoS Data","433.333,433.333"
"5379","2.206342","IntelCor_b1:42:d4 (e0:94:67:b1:42:d4) (TA)","Pegatron_44:31:70 (78:f2:9e:44:31:70) (RA)","802.11","57","802.11 Block Ack, Flags=........C","802.11 Block Ack","24"
"5380","2.206416","Htc_4b:ee:a1","Pegatron_44:31:70","802.11","55","QoS Null function (No data), SN=3447, FN=0, Flags=....R..TC","QoS Null function (No data)","6"
"5381","2.206491","","Htc_4b:ee:a1 (ac:37:43:4b:ee:a1) (RA)","802.11","39","Acknowledgement, Flags=........C","Acknowledgement","6"
"5382","2.206657","Pegatron_44:31:70 (78:f2:9e:44:31:70) (TA)","IntelCor_b1:42:d4 (e0:94:67:b1:42:d4) (RA)","802.11","57","802.11 Block Ack, Flags=........C","802.11 Block Ack","24"
"5383","2.206730","Pegatron_44:31:70 (79:f2:9e:44:31:70) (TA)","IntelCor_b1:42:d4 (e0:94:67:b1:42:d4) (RA)","802.11","45","Request-to-send, Flags=........C","Request-to-send","6"
"5384","2.206839","","Pegatron_44:31:70 (78:f2:9e:44:31:70) (RA)","802.11","39","Clear-to-send, Flags=........C","Clear-to-send","6"
"5385","2.207278","62:53:9c:44:31:70","Intel_80:00:00","802.11","1390","QoS Data + CF-Ack + CF-Poll, SN=1442, FN=0, Flags=.p.P.M.T.","QoS Data + CF-Ack + CF-Poll","433.333,433.333"
"5386","2.207396","IntelCor_b1:42:d4 (e0:94:67:b1:42:d4) (TA)","Pegatron_44:31:70 (78:f2:9e:44:31:70) (RA)","802.11","57","802.11 Block Ack, Flags=........C","802.11 Block Ack","24"
"5387","2.207472","Htc_4b:ee:a1","Intel_80:00:00","802.11","1139","QoS Data, SN=1173, FN=0, Flags=.p.....TC","QoS Data","351,351"
"5388","2.207548","Pegatron_44:31:70 (78:f2:9e:44:31:70) (TA)","Htc_4b:ee:a1 (ac:37:43:4b:ee:a1) (RA)","802.11","57","802.11 Block Ack, Flags=........C","802.11 Block Ack","24"
"5389","2.207669","","Apple_94:a9:3d (98:5a:eb:94:a9:3d) (RA)","802.11","39","Clear-to-send, Flags=........C","Clear-to-send","12"
"5390","2.207741","Pegatron_44:31:70 (78:f2:9e:44:31:70) (TA)","IntelCor_b1:42:d4 (e0:94:67:b1:42:d4) (RA)","802.11","57","802.11 Block Ack, Flags=........C","802.11 Block Ack","24"
"5391","2.207813","ArrisGro_0f:c2:b5 (bc:2e:48:0f:c2:b5) (TA)","Apple_94:a9:3d (98:5a:eb:94:a9:3d) (RA)","802.11","57","802.11 Block Ack, Flags=........C","802.11 Block Ack","12"
"5392","2.207886","Pegatron_44:31:70 (79:f2:9e:44:31:70) (TA)","IntelCor_b1:42:d4 (e0:94:67:b1:42:d4) (RA)","802.11","45","Request-to-send, Flags=........C","Request-to-send","6"
"5393","2.207961","","Pegatron_44:31:70 (78:f2:9e:44:31:70) (RA)","802.11","39","Clear-to-send, Flags=........C","Clear-to-send","6"
"5394","2.208078","23:04:cd:4c:91:ca","IntelCor_b1:42:d4","802.11","1386","QoS Data, SN=997, FN=6, Flags=.p....F..","QoS Data","433.333,433.333"
"5395","2.208153","62:2e:f2:80:00:00","IntelCor_b1:42:d4","802.11","1386","QoS Data, SN=944, FN=0, Flags=.p....F..","QoS Data","433.333,433.333"
"5396","2.208227","9f:f0:13:44:fc:02","ab:3c:ff:b6:42:d4","802.11","1390","QoS Data, SN=946, FN=0, Flags=.p....F..","QoS Data","433.333,433.333"
"5397","2.208302","IntelCor_b1:42:d4 (e0:94:67:b1:42:d4) (TA)","Pegatron_44:31:70 (78:f2:9e:44:31:70) (RA)","802.11","57","802.11 Block Ack, Flags=........C","802.11 Block Ack","24"
"5398","2.208417","Pegatron_44:31:70 (79:f2:9e:44:31:70) (TA)","IntelCor_b1:42:d4 (e0:94:67:b1:42:d4) (RA)","802.11","45","Request-to-send, Flags=........C","Request-to-send","6"
"5399","2.208491","","Pegatron_44:31:70 (78:f2:9e:44:31:70) (RA)","802.11","39","Clear-to-send, Flags=........C","Clear-to-send","6"
"5400","2.208607","IntelCor_b1:42:d4 (e0:94:67:b1:42:d4) (TA)","Pegatron_44:31:70 (78:f2:9e:44:31:70) (RA)","802.11","57","802.11 Block Ack, Flags=........C","802.11 Block Ack","24"
"5401","2.209351","Pegatron_44:31:70 (79:f2:9e:44:31:70) (TA)","IntelCor_b1:42:d4 (e0:94:67:b1:42:d4) (RA)","802.11","45","Request-to-send, Flags=........C","Request-to-send","6"
"5402","2.209508","","Pegatron_44:31:70 (78:f2:9e:44:31:70) (RA)","802.11","39","Clear-to-send, Flags=........C","Clear-to-send","6"
"5403","2.209614","IntelCor_b1:42:d4 (e0:94:67:b1:42:d4) (TA)","Pegatron_44:31:70 (78:f2:9e:44:31:70) (RA)","802.11","57","802.11 Block Ack, Flags=........C","802.11 Block Ack","24"
"5404","2.210355","8f:0f:6f:22:fe:cf","ff:ff:ff:ff:ff:bf","802.11","317","Beacon frame, SN=3925, FN=0, Flags=........., BI=28983, SSID=\\357\\277\\275\\002\\001\\000\\000\\017\\357\\277\\275\\001\\000\\000\\357[Malformed Packet]","Beacon frame","6"
"5405","2.210461","Pegatron_0a:b0:0c","Broadcast","802.11","274","Beacon frame, SN=1357, FN=0, Flags=........., BI=100, SSID=xfinitywifi","Beacon frame","6"
"5406","2.210669","IntelCor_b1:42:d4 (e0:94:67:b1:42:d4) (TA)","Pegatron_44:31:70 (78:f2:9e:44:31:70) (RA)","802.11","57","802.11 Block Ack, Flags=........C","802.11 Block Ack","24"
"5407","2.210778","ArrisGro_0f:c2:b7","Apple_94:a9:3d","802.11","215","QoS Data, SN=2644, FN=0, Flags=.p..R.F.C","QoS Data","87.75,87.75"
"5408","2.210893","ArrisGro_0f:c2:b7","Apple_94:a9:3d","802.11","1349","QoS Data, SN=2645, FN=0, Flags=.p..R.F.C","QoS Data","87.75,87.75"
"5409","2.211008","ArrisGro_0f:c2:b5 (bd:2e:48:0f:c2:b5) (TA)","Apple_94:a9:3d (98:5a:eb:94:a9:3d) (RA)","802.11","45","Request-to-send, Flags=........C","Request-to-send","6"
"5410","2.211156","ArrisGro_0f:c2:b7","Apple_94:a9:3d","802.11","215","QoS Data, SN=2644, FN=0, Flags=.p..R.F.C","QoS Data","87.75,87.75"
"5411","2.211325","ArrisGro_0f:c2:b7","Apple_94:a9:3d","802.11","1349","QoS Data, SN=2645, FN=0, Flags=.p..R.F.C","QoS Data","87.75,87.75"
"5412","2.211489","","IntelCor_b1:42:d4 (e0:94:67:b1:42:d4) (RA)","802.11","39","Acknowledgement, Flags=........C","Acknowledgement","24"
"5413","2.211689","ArrisGro_0f:c2:b7","Apple_94:a9:3d","802.11","215","QoS Data, SN=2644, FN=0, Flags=.p..R.F.C","QoS Data","117,117"
"5414","2.211804","ArrisGro_0f:c2:b7","Apple_94:a9:3d","802.11","1349","QoS Data, SN=2645, FN=0, Flags=.p..R.F.C","QoS Data","117,117"
"5415","2.212379","Htc_4b:ee:a1","Intel_80:00:00","802.11","568","QoS Data, SN=1174, FN=0, Flags=.p.....TC","QoS Data","468,468"
